account_id,transaction_id,transaction_type,amount,date
AC79,T235,Withdrawal,902,2023-10-02
AC56,T235,Transfer,902,2023-10-02
AC198,T235,Deposit,902,2023-10-02
AC191,T236,Withdrawal,-912,2023-12-09
AC99,T236,Transfer,-912,2023-12-09
AC34,T236,Deposit,-912,2023-12-09
AC165,T236,Withdrawal,-912,2023-12-09
AC136,T236,Transfer,-912,2023-12-09
AC154,T236,Deposit,-912,2023-12-09
AC56,T236,Withdrawal,-912,2023-12-09
AC59,T236,Transfer,-912,2023-12-09
AC191,T236,Deposit,-912,2023-12-09
AC40,T236,Withdrawal,-912,2023-12-09
AC94,T236,Transfer,-912,2023-12-09
AC12,T236,Deposit,-912,2023-12-09
AC22,T236,Withdrawal,-912,2023-12-09
AC100,T236,Transfer,-912,2023-12-09
AC195,T236,Deposit,-912,2023-12-09
AC193,T236,Withdrawal,-912,2023-12-09
AC74,T236,Transfer,-912,2023-12-09
AC17,T236,Deposit,-912,2023-12-09
AC189,T236,Withdrawal,-912,2023-12-09
AC114,T236,Transfer,-912,2023-12-09
AC135,T236,Deposit,-912,2023-12-09
AC181,T236,Withdrawal,-912,2023-12-09
AC21,T236,Transfer,-912,2023-12-09
AC189,T236,Deposit,-912,2023-12-09
AC107,T236,Withdrawal,-912,2023-12-09
AC179,T236,Transfer,-912,2023-12-09
AC160,T236,Deposit,-912,2023-12-09
AC32,T236,Withdrawal,-912,2023-12-09
AC13,T236,Transfer,-912,2023-12-09
AC189,T236,Deposit,-912,2023-12-09
AC37,T236,Withdrawal,-912,2023-12-09
AC27,T236,Transfer,-912,2023-12-09
AC131,T236,Deposit,-912,2023-12-09
AC18,T236,Withdrawal,-912,2023-12-09
AC142,T236,Transfer,-912,2023-12-09
AC187,T236,Deposit,-912,2023-12-09
AC122,T236,Withdrawal,-912,2023-12-09
AC194,T236,Transfer,-912,2023-12-09
AC92,T236,Deposit,-912,2023-12-09
AC135,T236,Withdrawal,-912,2023-12-09
AC143,T236,Transfer,-912,2023-12-09
AC64,T236,Deposit,-912,2023-12-09
AC121,T236,Withdrawal,-912,2023-12-09
AC123,T236,Transfer,-912,2023-12-09
AC126,T236,Deposit,-912,2023-12-09
AC114,T236,Withdrawal,-912,2023-12-09
AC13,T236,Transfer,-912,2023-12-09
AC37,T236,Deposit,-912,2023-12-09
AC53,T236,Withdrawal,-912,2023-12-09
AC50,T236,Transfer,-912,2023-12-09
AC139,T236,Deposit,-912,2023-12-09
AC79,T236,Withdrawal,-912,2023-12-09
AC109,T236,Transfer,-912,2023-12-09
AC150,T236,Deposit,-912,2023-12-09
AC40,T236,Withdrawal,-912,2023-12-09
AC64,T236,Transfer,-912,2023-12-09
AC165,T236,Deposit,-912,2023-12-09
AC109,T236,Withdrawal,-912,2023-12-09
AC102,T236,Transfer,-912,2023-12-09
AC92,T236,Deposit,-912,2023-12-09
AC04,T236,Withdrawal,-912,2023-12-09
AC44,T236,Transfer,-912,2023-12-09
AC10,T236,Deposit,-912,2023-12-09
AC65,T236,Withdrawal,-912,2023-12-09
AC190,T236,Transfer,-912,2023-12-09
AC78,T236,Deposit,-912,2023-12-09
AC182,T236,Withdrawal,-912,2023-12-09
AC117,T236,Transfer,-912,2023-12-09
AC86,T236,Deposit,-912,2023-12-09
AC166,T236,Withdrawal,-912,2023-12-09
AC156,T236,Transfer,-912,2023-12-09
AC200,T236,Deposit,-912,2023-12-09
AC55,T236,Withdrawal,-912,2023-12-09
AC13,T236,Transfer,-912,2023-12-09
AC143,T236,Deposit,-912,2023-12-09
AC152,T236,Withdrawal,-912,2023-12-09
AC180,T236,Transfer,-912,2023-12-09
AC114,T236,Deposit,-912,2023-12-09
AC187,T236,Withdrawal,-912,2023-12-09
AC150,T236,Transfer,-912,2023-12-09
AC68,T236,Deposit,-912,2023-12-09
AC165,T236,Withdrawal,-912,2023-12-09
AC36,T236,Transfer,-912,2023-12-09
AC52,T236,Deposit,-912,2023-12-09
AC200,T236,Withdrawal,-912,2023-12-09
AC194,T236,Transfer,-912,2023-12-09
AC30,T236,Deposit,-912,2023-12-09
AC188,T236,Withdrawal,-912,2023-12-09
AC144,T236,Transfer,-912,2023-12-09
AC133,T236,Deposit,-912,2023-12-09
AC11,T236,Withdrawal,-912,2023-12-09
AC76,T236,Transfer,-912,2023-12-09
AC05,T236,Deposit,-912,2023-12-09
AC12,T236,Withdrawal,-912,2023-12-09
AC111,T236,Transfer,-912,2023-12-09
AC185,T236,Deposit,-912,2023-12-09
AC82,T236,Withdrawal,-912,2023-12-09
AC168,T236,Transfer,-912,2023-12-09
AC68,T236,Deposit,-912,2023-12-09
AC130,T236,Withdrawal,-912,2023-12-09
AC57,T236,Transfer,-912,2023-12-09
AC101,T236,Deposit,-912,2023-12-09
AC172,T236,Withdrawal,-912,2023-12-09
AC79,T236,Transfer,-912,2023-12-09
AC31,T236,Deposit,-912,2023-12-09
AC139,T236,Withdrawal,-912,2023-12-09
AC07,T236,Transfer,-912,2023-12-09
AC130,T236,Deposit,-912,2023-12-09
AC81,T236,Withdrawal,-912,2023-12-09
AC77,T236,Transfer,-912,2023-12-09
AC139,T236,Deposit,-912,2023-12-09
AC93,T236,Withdrawal,-912,2023-12-09
AC101,T236,Transfer,-912,2023-12-09
AC159,T236,Deposit,-912,2023-12-09
AC182,T236,Withdrawal,-912,2023-12-09
AC102,T236,Transfer,-912,2023-12-09
AC50,T236,Deposit,-912,2023-12-09
AC71,T236,Withdrawal,-912,2023-12-09
AC11,T236,Transfer,-912,2023-12-09
AC151,T236,Deposit,-912,2023-12-09
AC183,T236,Withdrawal,-912,2023-12-09
AC32,T236,Transfer,-912,2023-12-09
AC161,T236,Deposit,-912,2023-12-09
AC119,T236,Withdrawal,-912,2023-12-09
AC40,T236,Transfer,-912,2023-12-09
AC137,T236,Deposit,-912,2023-12-09
AC143,T236,Withdrawal,-912,2023-12-09
AC159,T236,Transfer,-912,2023-12-09
AC36,T236,Deposit,-912,2023-12-09
AC149,T236,Withdrawal,-912,2023-12-09
AC199,T236,Transfer,-912,2023-12-09
AC172,T236,Deposit,-912,2023-12-09
AC40,T236,Withdrawal,-912,2023-12-09
AC80,T236,Transfer,-912,2023-12-09
AC04,T236,Deposit,-912,2023-12-09
AC52,T236,Withdrawal,-912,2023-12-09
AC170,T236,Transfer,-912,2023-12-09
AC20,T236,Deposit,-912,2023-12-09
AC66,T236,Withdrawal,-912,2023-12-09
AC139,T236,Transfer,-912,2023-12-09
AC09,T236,Deposit,-912,2023-12-09
AC34,T236,Withdrawal,-912,2023-12-09
AC69,T236,Transfer,-912,2023-12-09
AC97,T236,Deposit,-912,2023-12-09
AC116,T236,Withdrawal,-912,2023-12-09
AC172,T236,Transfer,-912,2023-12-09
AC03,T236,Deposit,-912,2023-12-09
AC120,T236,Withdrawal,-912,2023-12-09
AC197,T236,Transfer,-912,2023-12-09
AC93,T236,Deposit,-912,2023-12-09
AC115,T236,Withdrawal,-912,2023-12-09
AC26,T236,Transfer,-912,2023-12-09
AC41,T236,Deposit,-912,2023-12-09
AC24,T236,Withdrawal,-912,2023-12-09
AC79,T236,Transfer,-912,2023-12-09
AC131,T236,Deposit,-912,2023-12-09
AC106,T236,Withdrawal,-912,2023-12-09
AC163,T236,Transfer,-912,2023-12-09
AC136,T236,Deposit,-912,2023-12-09
AC41,T236,Withdrawal,-912,2023-12-09
AC153,T236,Transfer,-912,2023-12-09
AC108,T236,Deposit,-912,2023-12-09
AC04,T236,Withdrawal,-912,2023-12-09
AC144,T236,Transfer,-912,2023-12-09
AC28,T236,Deposit,-912,2023-12-09
AC98,T236,Withdrawal,-912,2023-12-09
AC131,T237,Transfer,2264,2022-11-20
AC72,T237,Deposit,2264,2022-11-20
AC36,T237,Withdrawal,2264,2022-11-20
AC166,T237,Transfer,2264,2022-11-20
AC81,T237,Deposit,2264,2022-11-20
AC30,T237,Withdrawal,2264,2022-11-20
AC22,T237,Transfer,2264,2022-11-20
AC28,T237,Deposit,2264,2022-11-20
AC33,T237,Withdrawal,2264,2022-11-20
AC44,T237,Transfer,2264,2022-11-20
AC95,T237,Deposit,2264,2022-11-20
AC103,T237,Withdrawal,2264,2022-11-20
AC69,T237,Transfer,2264,2022-11-20
AC155,T237,Deposit,2264,2022-11-20
AC82,T237,Withdrawal,2264,2022-11-20
AC99,T237,Transfer,2264,2022-11-20
AC179,T237,Deposit,2264,2022-11-20
AC55,T237,Withdrawal,2264,2022-11-20
AC27,T237,Transfer,2264,2022-11-20
AC82,T237,Deposit,2264,2022-11-20
AC189,T237,Withdrawal,2264,2022-11-20
AC34,T237,Transfer,2264,2022-11-20
AC193,T237,Deposit,2264,2022-11-20
AC163,T237,Withdrawal,2264,2022-11-20
AC115,T237,Transfer,2264,2022-11-20
AC86,T237,Deposit,2264,2022-11-20
AC03,T237,Withdrawal,2264,2022-11-20
AC60,T237,Transfer,2264,2022-11-20
AC39,T237,Deposit,2264,2022-11-20
AC151,T237,Withdrawal,2264,2022-11-20
AC49,T237,Transfer,2264,2022-11-20
AC55,T237,Deposit,2264,2022-11-20
AC63,T237,Withdrawal,2264,2022-11-20
AC05,T237,Transfer,2264,2022-11-20
AC87,T237,Deposit,2264,2022-11-20
AC54,T237,Withdrawal,2264,2022-11-20
AC178,T237,Transfer,2264,2022-11-20
AC49,T237,Deposit,2264,2022-11-20
AC52,T237,Withdrawal,2264,2022-11-20
AC140,T237,Transfer,2264,2022-11-20
AC186,T237,Deposit,2264,2022-11-20
AC14,T237,Withdrawal,2264,2022-11-20
AC41,T237,Transfer,2264,2022-11-20
AC126,T237,Deposit,2264,2022-11-20
AC82,T237,Withdrawal,2264,2022-11-20
AC26,T237,Transfer,2264,2022-11-20
AC34,T237,Deposit,2264,2022-11-20
AC111,T237,Withdrawal,2264,2022-11-20
AC121,T237,Transfer,2264,2022-11-20
AC75,T237,Deposit,2264,2022-11-20
AC46,T237,Withdrawal,2264,2022-11-20
AC103,T237,Transfer,2264,2022-11-20
AC05,T237,Deposit,2264,2022-11-20
AC102,T237,Withdrawal,2264,2022-11-20
AC148,T237,Transfer,2264,2022-11-20
AC118,T237,Deposit,2264,2022-11-20
AC192,T237,Withdrawal,2264,2022-11-20
AC141,T237,Transfer,2264,2022-11-20
AC70,T237,Deposit,2264,2022-11-20
AC113,T237,Withdrawal,2264,2022-11-20
AC35,T237,Transfer,2264,2022-11-20
AC122,T237,Deposit,2264,2022-11-20
AC147,T237,Withdrawal,2264,2022-11-20
AC22,T237,Transfer,2264,2022-11-20
AC36,T237,Deposit,2264,2022-11-20
AC123,T237,Withdrawal,2264,2022-11-20
AC119,T237,Transfer,2264,2022-11-20
AC162,T237,Deposit,2264,2022-11-20
AC126,T237,Withdrawal,2264,2022-11-20
AC55,T237,Transfer,2264,2022-11-20
AC183,T237,Deposit,2264,2022-11-20
AC84,T237,Withdrawal,2264,2022-11-20
AC171,T237,Transfer,2264,2022-11-20
AC168,T237,Deposit,2264,2022-11-20
AC25,T237,Withdrawal,2264,2022-11-20
AC16,T237,Transfer,2264,2022-11-20
AC167,T237,Deposit,2264,2022-11-20
AC106,T237,Withdrawal,2264,2022-11-20
AC32,T237,Transfer,2264,2022-11-20
AC39,T237,Deposit,2264,2022-11-20
AC31,T237,Withdrawal,2264,2022-11-20
AC84,T237,Transfer,2264,2022-11-20
AC101,T237,Deposit,2264,2022-11-20
AC193,T237,Withdrawal,2264,2022-11-20
AC95,T237,Transfer,2264,2022-11-20
AC82,T237,Deposit,2264,2022-11-20
AC36,T237,Withdrawal,2264,2022-11-20
AC96,T237,Transfer,2264,2022-11-20
AC195,T237,Deposit,2264,2022-11-20
AC102,T237,Withdrawal,2264,2022-11-20
AC71,T237,Transfer,2264,2022-11-20
AC166,T237,Deposit,2264,2022-11-20
AC135,T237,Withdrawal,2264,2022-11-20
AC23,T237,Transfer,2264,2022-11-20
AC151,T237,Deposit,2264,2022-11-20
AC182,T237,Withdrawal,2264,2022-11-20
AC92,T237,Transfer,2264,2022-11-20
AC170,T237,Deposit,2264,2022-11-20
AC145,T237,Withdrawal,2264,2022-11-20
AC81,T237,Transfer,2264,2022-11-20
AC186,T237,Deposit,2264,2022-11-20
AC155,T237,Withdrawal,2264,2022-11-20
AC51,T237,Transfer,2264,2022-11-20
AC199,T237,Deposit,2264,2022-11-20
AC50,T237,Withdrawal,2264,2022-11-20
AC41,T237,Transfer,2264,2022-11-20
AC16,T237,Deposit,2264,2022-11-20
AC191,T237,Withdrawal,2264,2022-11-20
AC191,T237,Transfer,2264,2022-11-20
AC130,T237,Deposit,2264,2022-11-20
AC191,T237,Withdrawal,2264,2022-11-20
AC94,T237,Transfer,2264,2022-11-20
AC07,T237,Deposit,2264,2022-11-20
AC167,T237,Withdrawal,2264,2022-11-20
AC70,T237,Transfer,2264,2022-11-20
AC82,T237,Deposit,2264,2022-11-20
AC190,T237,Withdrawal,2264,2022-11-20
AC56,T237,Transfer,2264,2022-11-20
AC66,T237,Deposit,2264,2022-11-20
AC162,T237,Withdrawal,2264,2022-11-20
AC127,T237,Transfer,2264,2022-11-20
AC144,T237,Deposit,2264,2022-11-20
AC105,T237,Withdrawal,2264,2022-11-20
AC65,T237,Transfer,2264,2022-11-20
AC90,T237,Deposit,2264,2022-11-20
AC152,T237,Withdrawal,2264,2022-11-20
AC52,T237,Transfer,2264,2022-11-20
AC128,T237,Deposit,2264,2022-11-20
AC97,T237,Withdrawal,2264,2022-11-20
AC14,T237,Transfer,2264,2022-11-20
AC83,T237,Deposit,2264,2022-11-20
AC198,T237,Withdrawal,2264,2022-11-20
AC77,T237,Transfer,2264,2022-11-20
AC94,T237,Deposit,2264,2022-11-20
AC39,T237,Withdrawal,2264,2022-11-20
AC16,T237,Transfer,2264,2022-11-20
AC92,T237,Deposit,2264,2022-11-20
AC134,T237,Withdrawal,2264,2022-11-20
AC141,T237,Transfer,2264,2022-11-20
AC42,T237,Deposit,2264,2022-11-20
AC111,T237,Withdrawal,2264,2022-11-20
AC65,T237,Transfer,2264,2022-11-20
AC13,T237,Deposit,2264,2022-11-20
AC123,T237,Withdrawal,2264,2022-11-20
AC188,T237,Transfer,2264,2022-11-20
AC134,T237,Deposit,2264,2022-11-20
AC109,T237,Withdrawal,2264,2022-11-20
AC36,T237,Transfer,2264,2022-11-20
AC39,T237,Deposit,2264,2022-11-20
AC89,T237,Withdrawal,2264,2022-11-20
AC94,T237,Transfer,2264,2022-11-20
AC42,T237,Deposit,2264,2022-11-20
AC09,T237,Withdrawal,2264,2022-11-20
AC25,T237,Transfer,2264,2022-11-20
AC56,T237,Deposit,2264,2022-11-20
AC36,T237,Withdrawal,2264,2022-11-20
AC115,T237,Transfer,2264,2022-11-20
AC168,T237,Deposit,2264,2022-11-20
AC107,T237,Withdrawal,2264,2022-11-20
AC16,T237,Transfer,2264,2022-11-20
AC23,T237,Deposit,2264,2022-11-20
AC57,T237,Withdrawal,2264,2022-11-20
AC153,T237,Transfer,2264,2022-11-20
AC112,T237,Deposit,2264,2022-11-20
AC35,T237,Withdrawal,2264,2022-11-20
AC61,T237,Transfer,2264,2022-11-20
AC136,T238,Deposit,795,2022-12-18
AC157,T238,Withdrawal,795,2022-12-18
AC105,T238,Transfer,795,2022-12-18
AC159,T238,Deposit,795,2022-12-18
AC51,T238,Withdrawal,795,2022-12-18
AC144,T238,Transfer,795,2022-12-18
AC79,T238,Deposit,795,2022-12-18
AC102,T238,Withdrawal,795,2022-12-18
AC38,T238,Transfer,795,2022-12-18
AC188,T238,Deposit,795,2022-12-18
AC52,T238,Withdrawal,795,2022-12-18
AC83,T238,Transfer,795,2022-12-18
AC120,T238,Deposit,795,2022-12-18
AC43,T238,Withdrawal,795,2022-12-18
AC78,T238,Transfer,795,2022-12-18
AC66,T238,Deposit,795,2022-12-18
AC67,T238,Withdrawal,795,2022-12-18
AC154,T238,Transfer,795,2022-12-18
AC180,T238,Deposit,795,2022-12-18
AC156,T238,Withdrawal,795,2022-12-18
AC108,T238,Transfer,795,2022-12-18
AC54,T238,Deposit,795,2022-12-18
AC145,T238,Withdrawal,795,2022-12-18
AC86,T238,Transfer,795,2022-12-18
AC86,T238,Deposit,795,2022-12-18
AC89,T238,Withdrawal,795,2022-12-18
AC54,T238,Transfer,795,2022-12-18
AC79,T238,Deposit,795,2022-12-18
AC157,T238,Withdrawal,795,2022-12-18
AC27,T238,Transfer,795,2022-12-18
AC47,T238,Deposit,795,2022-12-18
AC137,T238,Withdrawal,795,2022-12-18
AC122,T238,Transfer,795,2022-12-18
AC123,T238,Deposit,795,2022-12-18
AC113,T238,Withdrawal,795,2022-12-18
AC194,T238,Transfer,795,2022-12-18
AC119,T238,Deposit,795,2022-12-18
AC162,T238,Withdrawal,795,2022-12-18
AC144,T238,Transfer,795,2022-12-18
AC183,T238,Deposit,795,2022-12-18
AC90,T238,Withdrawal,795,2022-12-18
AC27,T238,Transfer,795,2022-12-18
AC195,T238,Deposit,795,2022-12-18
AC71,T238,Withdrawal,795,2022-12-18
AC95,T238,Transfer,795,2022-12-18
AC153,T238,Deposit,795,2022-12-18
AC149,T238,Withdrawal,795,2022-12-18
AC30,T238,Transfer,795,2022-12-18
AC161,T238,Deposit,795,2022-12-18
AC110,T238,Withdrawal,795,2022-12-18
AC28,T238,Transfer,795,2022-12-18
AC198,T238,Deposit,795,2022-12-18
AC119,T238,Withdrawal,795,2022-12-18
AC90,T238,Transfer,795,2022-12-18
AC91,T238,Deposit,795,2022-12-18
AC164,T238,Withdrawal,795,2022-12-18
AC50,T238,Transfer,795,2022-12-18
AC139,T238,Deposit,795,2022-12-18
AC177,T238,Withdrawal,795,2022-12-18
AC53,T238,Transfer,795,2022-12-18
AC97,T238,Deposit,795,2022-12-18
AC05,T238,Withdrawal,795,2022-12-18
AC26,T238,Transfer,795,2022-12-18
AC125,T238,Deposit,795,2022-12-18
AC134,T238,Withdrawal,795,2022-12-18
AC82,T238,Transfer,795,2022-12-18
AC57,T238,Deposit,795,2022-12-18
AC126,T238,Withdrawal,795,2022-12-18
AC197,T238,Transfer,795,2022-12-18
AC16,T238,Deposit,795,2022-12-18
AC71,T238,Withdrawal,795,2022-12-18
AC09,T238,Transfer,795,2022-12-18
AC77,T238,Deposit,795,2022-12-18
AC107,T238,Withdrawal,795,2022-12-18
AC72,T238,Transfer,795,2022-12-18
AC142,T238,Deposit,795,2022-12-18
AC153,T238,Withdrawal,795,2022-12-18
AC70,T238,Transfer,795,2022-12-18
AC19,T238,Deposit,795,2022-12-18
AC54,T238,Withdrawal,795,2022-12-18
AC108,T238,Transfer,795,2022-12-18
AC42,T238,Deposit,795,2022-12-18
AC23,T238,Withdrawal,795,2022-12-18
AC133,T238,Transfer,795,2022-12-18
AC70,T238,Deposit,795,2022-12-18
AC24,T238,Withdrawal,795,2022-12-18
AC84,T238,Transfer,795,2022-12-18
AC154,T238,Deposit,795,2022-12-18
AC169,T238,Withdrawal,795,2022-12-18
AC169,T238,Transfer,795,2022-12-18
AC180,T238,Deposit,795,2022-12-18
AC148,T238,Withdrawal,795,2022-12-18
AC142,T238,Transfer,795,2022-12-18
AC198,T238,Deposit,795,2022-12-18
AC36,T238,Withdrawal,795,2022-12-18
AC09,T238,Transfer,795,2022-12-18
AC137,T238,Deposit,795,2022-12-18
AC130,T238,Withdrawal,795,2022-12-18
AC29,T238,Transfer,795,2022-12-18
AC166,T238,Deposit,795,2022-12-18
AC02,T238,Withdrawal,795,2022-12-18
AC142,T238,Transfer,795,2022-12-18
AC175,T238,Deposit,795,2022-12-18
AC94,T238,Withdrawal,795,2022-12-18
AC135,T238,Transfer,795,2022-12-18
AC118,T238,Deposit,795,2022-12-18
AC95,T238,Withdrawal,795,2022-12-18
AC83,T238,Transfer,795,2022-12-18
AC146,T238,Deposit,795,2022-12-18
AC195,T238,Withdrawal,795,2022-12-18
AC110,T238,Transfer,795,2022-12-18
AC119,T238,Deposit,795,2022-12-18
AC177,T238,Withdrawal,795,2022-12-18
AC13,T238,Transfer,795,2022-12-18
AC179,T238,Deposit,795,2022-12-18
AC01,T238,Withdrawal,795,2022-12-18
AC138,T238,Transfer,795,2022-12-18
AC130,T238,Deposit,795,2022-12-18
AC81,T238,Withdrawal,795,2022-12-18
AC13,T238,Transfer,795,2022-12-18
AC23,T238,Deposit,795,2022-12-18
AC140,T238,Withdrawal,795,2022-12-18
AC41,T238,Transfer,795,2022-12-18
AC111,T238,Deposit,795,2022-12-18
AC18,T238,Withdrawal,795,2022-12-18
AC147,T238,Transfer,795,2022-12-18
AC134,T238,Deposit,795,2022-12-18
AC185,T238,Withdrawal,795,2022-12-18
AC65,T238,Transfer,795,2022-12-18
AC126,T238,Deposit,795,2022-12-18
AC176,T238,Withdrawal,795,2022-12-18
AC11,T238,Transfer,795,2022-12-18
AC26,T238,Deposit,795,2022-12-18
AC132,T238,Withdrawal,795,2022-12-18
AC76,T238,Transfer,795,2022-12-18
AC117,T238,Deposit,795,2022-12-18
AC182,T238,Withdrawal,795,2022-12-18
AC198,T238,Transfer,795,2022-12-18
AC105,T238,Deposit,795,2022-12-18
AC180,T238,Withdrawal,795,2022-12-18
AC38,T238,Transfer,795,2022-12-18
AC189,T238,Deposit,795,2022-12-18
AC110,T238,Withdrawal,795,2022-12-18
AC103,T238,Transfer,795,2022-12-18
AC53,T238,Deposit,795,2022-12-18
AC61,T238,Withdrawal,795,2022-12-18
AC158,T238,Transfer,795,2022-12-18
AC06,T238,Deposit,795,2022-12-18
AC03,T238,Withdrawal,795,2022-12-18
AC138,T238,Transfer,795,2022-12-18
AC80,T238,Deposit,795,2022-12-18
AC09,T238,Withdrawal,795,2022-12-18
AC147,T238,Transfer,795,2022-12-18
AC09,T238,Deposit,795,2022-12-18
AC44,T238,Withdrawal,795,2022-12-18
AC117,T238,Transfer,795,2022-12-18
AC132,T238,Deposit,795,2022-12-18
AC163,T238,Withdrawal,795,2022-12-18
AC136,T238,Transfer,795,2022-12-18
AC199,T238,Deposit,795,2022-12-18
AC19,T238,Withdrawal,795,2022-12-18
AC138,T238,Transfer,795,2022-12-18
AC75,T238,Deposit,795,2022-12-18
AC93,T238,Withdrawal,795,2022-12-18
AC170,T238,Transfer,795,2022-12-18
AC79,T238,Deposit,795,2022-12-18
AC56,T239,Withdrawal,2515,2022-11-18
AC198,T239,Transfer,2515,2022-11-18
AC191,T239,Deposit,2515,2022-11-18
AC99,T239,Withdrawal,2515,2022-11-18
AC34,T239,Transfer,2515,2022-11-18
AC165,T239,Deposit,2515,2022-11-18
AC136,T239,Withdrawal,2515,2022-11-18
AC154,T239,Transfer,2515,2022-11-18
AC56,T239,Deposit,2515,2022-11-18
AC59,T239,Withdrawal,2515,2022-11-18
AC191,T239,Transfer,2515,2022-11-18
AC40,T239,Deposit,2515,2022-11-18
AC94,T239,Withdrawal,2515,2022-11-18
AC12,T239,Transfer,2515,2022-11-18
AC22,T239,Deposit,2515,2022-11-18
AC100,T239,Withdrawal,2515,2022-11-18
AC195,T239,Transfer,2515,2022-11-18
AC193,T239,Deposit,2515,2022-11-18
AC74,T239,Withdrawal,2515,2022-11-18
AC17,T239,Transfer,2515,2022-11-18
AC189,T239,Deposit,2515,2022-11-18
AC114,T239,Withdrawal,2515,2022-11-18
AC135,T239,Transfer,2515,2022-11-18
AC181,T239,Deposit,2515,2022-11-18
AC21,T239,Withdrawal,2515,2022-11-18
AC189,T239,Transfer,2515,2022-11-18
AC107,T239,Deposit,2515,2022-11-18
AC179,T239,Withdrawal,2515,2022-11-18
AC160,T239,Transfer,2515,2022-11-18
AC32,T239,Deposit,2515,2022-11-18
AC13,T239,Withdrawal,2515,2022-11-18
AC189,T239,Transfer,2515,2022-11-18
AC37,T239,Deposit,2515,2022-11-18
AC27,T239,Withdrawal,2515,2022-11-18
AC131,T239,Transfer,2515,2022-11-18
AC18,T239,Deposit,2515,2022-11-18
AC142,T239,Withdrawal,2515,2022-11-18
AC187,T239,Transfer,2515,2022-11-18
AC122,T239,Deposit,2515,2022-11-18
AC194,T239,Withdrawal,2515,2022-11-18
AC92,T239,Transfer,2515,2022-11-18
AC135,T239,Deposit,2515,2022-11-18
AC143,T239,Withdrawal,2515,2022-11-18
AC64,T239,Transfer,2515,2022-11-18
AC121,T239,Deposit,2515,2022-11-18
AC123,T239,Withdrawal,2515,2022-11-18
AC126,T239,Transfer,2515,2022-11-18
AC114,T239,Deposit,2515,2022-11-18
AC13,T239,Withdrawal,2515,2022-11-18
AC37,T239,Transfer,2515,2022-11-18
AC53,T239,Deposit,2515,2022-11-18
AC50,T239,Withdrawal,2515,2022-11-18
AC139,T239,Transfer,2515,2022-11-18
AC79,T239,Deposit,2515,2022-11-18
AC109,T239,Withdrawal,2515,2022-11-18
AC150,T239,Transfer,2515,2022-11-18
AC40,T239,Deposit,2515,2022-11-18
AC64,T239,Withdrawal,2515,2022-11-18
AC165,T239,Transfer,2515,2022-11-18
AC109,T239,Deposit,2515,2022-11-18
AC102,T239,Withdrawal,2515,2022-11-18
AC92,T239,Transfer,2515,2022-11-18
AC04,T239,Deposit,2515,2022-11-18
AC44,T239,Withdrawal,2515,2022-11-18
AC10,T239,Transfer,2515,2022-11-18
AC65,T239,Deposit,2515,2022-11-18
AC190,T239,Withdrawal,2515,2022-11-18
AC78,T239,Transfer,2515,2022-11-18
AC182,T239,Deposit,2515,2022-11-18
AC117,T239,Withdrawal,2515,2022-11-18
AC86,T239,Transfer,2515,2022-11-18
AC166,T239,Deposit,2515,2022-11-18
AC156,T239,Withdrawal,2515,2022-11-18
AC200,T239,Transfer,2515,2022-11-18
AC55,T239,Deposit,2515,2022-11-18
AC13,T239,Withdrawal,2515,2022-11-18
AC143,T239,Transfer,2515,2022-11-18
AC152,T239,Deposit,2515,2022-11-18
AC180,T239,Withdrawal,2515,2022-11-18
AC114,T239,Transfer,2515,2022-11-18
AC187,T239,Deposit,2515,2022-11-18
AC150,T239,Withdrawal,2515,2022-11-18
AC68,T239,Transfer,2515,2022-11-18
AC165,T239,Deposit,2515,2022-11-18
AC36,T239,Withdrawal,2515,2022-11-18
AC52,T239,Transfer,2515,2022-11-18
AC200,T239,Deposit,2515,2022-11-18
AC194,T239,Withdrawal,2515,2022-11-18
AC30,T239,Transfer,2515,2022-11-18
AC188,T239,Deposit,2515,2022-11-18
AC144,T239,Withdrawal,2515,2022-11-18
AC133,T239,Transfer,2515,2022-11-18
AC11,T239,Deposit,2515,2022-11-18
AC76,T239,Withdrawal,2515,2022-11-18
AC05,T239,Transfer,2515,2022-11-18
AC12,T239,Deposit,2515,2022-11-18
AC111,T239,Withdrawal,2515,2022-11-18
AC185,T239,Transfer,2515,2022-11-18
AC82,T239,Deposit,2515,2022-11-18
AC168,T239,Withdrawal,2515,2022-11-18
AC68,T239,Transfer,2515,2022-11-18
AC130,T239,Deposit,2515,2022-11-18
AC57,T239,Withdrawal,2515,2022-11-18
AC101,T239,Transfer,2515,2022-11-18
AC172,T239,Deposit,2515,2022-11-18
AC79,T239,Withdrawal,2515,2022-11-18
AC31,T239,Transfer,2515,2022-11-18
AC139,T239,Deposit,2515,2022-11-18
AC07,T239,Withdrawal,2515,2022-11-18
AC130,T239,Transfer,2515,2022-11-18
AC81,T239,Deposit,2515,2022-11-18
AC77,T239,Withdrawal,2515,2022-11-18
AC139,T239,Transfer,2515,2022-11-18
AC93,T239,Deposit,2515,2022-11-18
AC101,T239,Withdrawal,2515,2022-11-18
AC159,T239,Transfer,2515,2022-11-18
AC182,T239,Deposit,2515,2022-11-18
AC102,T239,Withdrawal,2515,2022-11-18
AC50,T239,Transfer,2515,2022-11-18
AC71,T239,Deposit,2515,2022-11-18
AC11,T239,Withdrawal,2515,2022-11-18
AC151,T239,Transfer,2515,2022-11-18
AC183,T239,Deposit,2515,2022-11-18
